"No.","Time","Source","Destination","Protocol","Length","Info"
"20887","112.151168","192.168.1.8","193.123.199.7","UDP","332","59479  >  8801 Len=290"
"20888","112.170941","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20889","112.171117","192.168.1.8","193.123.199.7","UDP","1090","59480  >  8801 Len=1048"
"20890","112.171194","192.168.1.8","193.123.199.7","UDP","312","59480  >  8801 Len=270"
"20891","112.171242","192.168.1.8","193.123.199.7","UDP","341","59479  >  8801 Len=299"
"20892","112.191117","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"20893","112.191117","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"20894","112.191117","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20895","112.191561","192.168.1.8","193.123.199.7","UDP","360","59479  >  8801 Len=318"
"20896","112.200318","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"20897","112.200318","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"20898","112.200318","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20899","112.202520","193.123.199.7","192.168.1.8","TLSv1.2","133","Application Data"
"20900","112.213077","192.168.1.8","193.123.199.7","TLSv1.2","104","Application Data"
"20901","112.213237","192.168.1.8","193.123.199.7","UDP","334","59479  >  8801 Len=292"
"20902","112.213552","192.168.1.8","193.123.199.7","TLSv1.2","132","Application Data"
"20903","112.234452","192.168.1.8","193.123.199.7","UDP","311","59480  >  8801 Len=269"
"20904","112.234579","192.168.1.8","193.123.199.7","UDP","291","59479  >  8801 Len=249"
"20905","112.242101","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20906","112.251936","192.168.1.8","193.123.199.7","UDP","260","59479  >  8801 Len=218"
"20907","112.259971","193.123.199.7","192.168.1.8","UDP","148","8801  >  59479 Len=106"
"20908","112.270757","192.168.1.8","193.123.199.7","UDP","248","59479  >  8801 Len=206"
"20909","112.283503","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20910","112.294496","192.168.1.8","193.123.199.7","UDP","256","59479  >  8801 Len=214"
"20911","112.305442","192.168.1.8","193.123.199.7","UDP","270","59479  >  8801 Len=228"
"20912","112.319922","193.123.199.7","192.168.1.8","UDP","145","8801  >  59479 Len=103"
"20913","112.319922","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"20914","112.319922","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"20915","112.330614","192.168.1.8","193.123.199.7","UDP","116","59479  >  8801 Len=74"
"20916","112.330706","192.168.1.8","193.123.199.7","UDP","287","59479  >  8801 Len=245"
"20917","112.333223","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20918","112.335370","193.123.199.7","192.168.1.8","UDP","184","8801  >  59480 Len=142"
"20919","112.336504","193.123.199.7","192.168.1.8","TCP","60","443  >  51901 [ACK] Seq=5887 Ack=20250 Win=16 Len=0"
"20920","112.337732","193.123.199.7","192.168.1.8","TCP","60","443  >  51901 [ACK] Seq=5887 Ack=20328 Win=16 Len=0"
"20921","112.337732","193.123.199.7","192.168.1.8","TLSv1.2","140","Application Data"
"20922","112.338036","192.168.1.8","193.123.199.7","TLSv1.2","104","Application Data"
"20923","112.338107","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20924","112.341868","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"20925","112.341868","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"20926","112.352781","192.168.1.8","193.123.199.7","UDP","297","59479  >  8801 Len=255"
"20927","112.363597","192.168.1.8","193.123.199.7","UDP","313","59479  >  8801 Len=271"
"20928","112.368561","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"20929","112.384571","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20930","112.384730","192.168.1.8","193.123.199.7","UDP","316","59479  >  8801 Len=274"
"20931","112.395495","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20932","112.406274","192.168.1.8","193.123.199.7","UDP","315","59479  >  8801 Len=273"
"20933","112.421836","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"20934","112.421836","193.123.199.7","192.168.1.8","UDP","139","8801  >  59479 Len=97"
"20935","112.421836","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20936","112.431242","192.168.1.8","193.123.199.7","UDP","291","59479  >  8801 Len=249"
"20937","112.435394","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20938","112.445046","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"20939","112.445046","193.123.199.7","192.168.1.8","UDP","139","8801  >  59479 Len=97"
"20940","112.445046","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20941","112.445243","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20942","112.445325","192.168.1.8","193.123.199.7","UDP","112","59480  >  8801 Len=70"
"20943","112.445372","192.168.1.8","193.123.199.7","UDP","289","59479  >  8801 Len=247"
"20944","112.463842","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"20945","112.463842","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20946","112.464035","192.168.1.8","193.123.199.7","UDP","296","59479  >  8801 Len=254"
"20947","112.484655","192.168.1.8","193.123.199.7","UDP","837","59480  >  8801 Len=795"
"20948","112.484757","192.168.1.8","193.123.199.7","UDP","341","59479  >  8801 Len=299"
"20949","112.495217","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20950","112.504650","192.168.1.8","193.123.199.7","UDP","351","59479  >  8801 Len=309"
"20951","112.506363","193.123.199.7","192.168.1.8","TCP","60","443  >  51901 [ACK] Seq=5973 Ack=20378 Win=16 Len=0"
"20952","112.526478","192.168.1.8","193.123.199.7","UDP","355","59479  >  8801 Len=313"
"20953","112.537381","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20954","112.546692","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20955","112.546864","192.168.1.8","193.123.199.7","UDP","1079","59480  >  8801 Len=1037"
"20956","112.546968","192.168.1.8","193.123.199.7","UDP","1079","59480  >  8801 Len=1037"
"20957","112.547031","192.168.1.8","193.123.199.7","UDP","1079","59480  >  8801 Len=1037"
"20958","112.547088","192.168.1.8","193.123.199.7","UDP","328","59479  >  8801 Len=286"
"20959","112.556848","192.168.1.8","193.123.199.7","UDP","1071","59480  >  8801 Len=1029"
"20960","112.567577","192.168.1.8","193.123.199.7","UDP","1071","59480  >  8801 Len=1029"
"20961","112.567792","192.168.1.8","193.123.199.7","UDP","1071","59480  >  8801 Len=1029"
"20962","112.567927","192.168.1.8","193.123.199.7","UDP","1071","59480  >  8801 Len=1029"
"20963","112.568052","192.168.1.8","193.123.199.7","UDP","1071","59480  >  8801 Len=1029"
"20964","112.568170","192.168.1.8","193.123.199.7","UDP","319","59479  >  8801 Len=277"
"20965","112.575505","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20966","112.575505","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"20967","112.575505","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"20968","112.575505","193.123.199.7","192.168.1.8","UDP","106","8801  >  59479 Len=64"
"20969","112.580336","192.168.1.4","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"20970","112.580336","192.168.1.4","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"20971","112.585851","192.168.1.8","193.123.199.7","UDP","1071","59480  >  8801 Len=1029"
"20972","112.586023","192.168.1.8","193.123.199.7","UDP","1071","59480  >  8801 Len=1029"
"20973","112.586102","192.168.1.8","193.123.199.7","UDP","1071","59480  >  8801 Len=1029"
"20974","112.586169","192.168.1.8","193.123.199.7","UDP","300","59479  >  8801 Len=258"
"20975","112.588795","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"20976","112.588795","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"20977","112.588795","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20978","112.588795","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20979","112.605827","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"20980","112.605982","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"20981","112.605982","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"20982","112.606030","192.168.1.8","193.123.199.7","UDP","1071","59480  >  8801 Len=1029"
"20983","112.606145","192.168.1.8","193.123.199.7","UDP","1070","59480  >  8801 Len=1028"
"20984","112.606217","192.168.1.8","193.123.199.7","UDP","1070","59480  >  8801 Len=1028"
"20985","112.606284","192.168.1.8","193.123.199.7","UDP","1070","59480  >  8801 Len=1028"
"20986","112.606349","192.168.1.8","193.123.199.7","UDP","308","59480  >  8801 Len=266"
"20987","112.606418","192.168.1.8","193.123.199.7","UDP","296","59479  >  8801 Len=254"
"20988","112.627678","192.168.1.8","193.123.199.7","UDP","301","59479  >  8801 Len=259"
"20989","112.631242","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20990","112.651640","193.123.199.7","192.168.1.8","UDP","180","8801  >  59480 Len=138"
"20991","112.651823","192.168.1.8","193.123.199.7","UDP","301","59479  >  8801 Len=259"
"20992","112.661739","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20993","112.672474","192.168.1.8","193.123.199.7","UDP","283","59479  >  8801 Len=241"
"20994","112.683390","192.168.1.8","193.123.199.7","UDP","263","59479  >  8801 Len=221"
"20995","112.694359","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20996","112.705413","192.168.1.8","193.123.199.7","UDP","258","59479  >  8801 Len=216"
"20997","112.716380","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"20998","112.721996","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"20999","112.732745","192.168.1.8","193.123.199.7","UDP","267","59479  >  8801 Len=225"
"21000","112.735709","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"21001","112.746130","192.168.1.8","193.123.199.7","UDP","274","59479  >  8801 Len=232"
"21002","112.766833","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"21003","112.766984","192.168.1.8","193.123.199.7","UDP","270","59479  >  8801 Len=228"
"21004","112.775867","193.123.199.7","192.168.1.8","UDP","157","8801  >  59479 Len=115"
"21005","112.775867","193.123.199.7","192.168.1.8","UDP","232","8801  >  59479 Len=190"
"21006","112.775867","193.123.199.7","192.168.1.8","UDP","168","8801  >  59479 Len=126"
"21007","112.786579","192.168.1.8","193.123.199.7","UDP","117","59479  >  8801 Len=75"
"21008","112.786668","192.168.1.8","193.123.199.7","UDP","245","59479  >  8801 Len=203"
"21009","112.792657","193.123.199.7","192.168.1.8","UDP","148","8801  >  59479 Len=106"
"21010","112.792657","193.123.199.7","192.168.1.8","UDP","165","8801  >  59479 Len=123"
"21011","112.792657","193.123.199.7","192.168.1.8","UDP","151","8801  >  59479 Len=109"
"21012","112.792657","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"21013","112.801180","193.123.199.7","192.168.1.8","UDP","159","8801  >  59479 Len=117"
"21014","112.801180","193.123.199.7","192.168.1.8","UDP","229","8801  >  59479 Len=187"
"21015","112.801180","193.123.199.7","192.168.1.8","UDP","230","8801  >  59479 Len=188"
"21016","112.801363","192.168.1.8","193.123.199.7","UDP","319","59480  >  8801 Len=277"
"21017","112.811538","192.168.1.8","193.123.199.7","UDP","143","59479  >  8801 Len=101"
"21018","112.833290","192.168.1.8","193.123.199.7","UDP","139","59479  >  8801 Len=97"
"21019","112.834313","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"21020","112.854537","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"21021","112.854714","192.168.1.8","193.123.199.7","UDP","142","59479  >  8801 Len=100"
"21022","112.864712","193.123.199.7","192.168.1.8","UDP","160","8801  >  59479 Len=118"
"21023","112.865003","192.168.1.8","193.123.199.7","UDP","143","59479  >  8801 Len=101"
"21024","112.884990","192.168.1.8","193.123.199.7","UDP","138","59479  >  8801 Len=96"
"21025","112.885568","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"21026","112.904845","193.123.199.7","192.168.1.8","UDP","161","8801  >  59479 Len=119"
"21027","112.904845","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"21028","112.904845","193.123.199.7","192.168.1.8","UDP","153","8801  >  59479 Len=111"
"21029","112.905085","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"21030","112.905206","192.168.1.8","193.123.199.7","UDP","151","59479  >  8801 Len=109"
"21031","112.923357","193.123.199.7","192.168.1.8","UDP","138","8801  >  59479 Len=96"
"21032","112.923357","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"21033","112.923357","193.123.199.7","192.168.1.8","UDP","138","8801  >  59479 Len=96"
"21034","112.923530","192.168.1.8","193.123.199.7","UDP","150","59479  >  8801 Len=108"
"21035","112.936377","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"21036","112.946681","192.168.1.8","193.123.199.7","UDP","154","59479  >  8801 Len=112"
"21037","112.956171","193.123.199.7","192.168.1.8","UDP","182","8801  >  59480 Len=140"
"21038","112.956325","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"21039","112.961386","193.123.199.7","192.168.1.8","TLSv1.2","133","Application Data"
"21040","112.971827","192.168.1.8","193.123.199.7","TLSv1.2","104","Application Data"
"21041","112.971930","192.168.1.8","193.123.199.7","UDP","150","59479  >  8801 Len=108"
"21042","112.992569","192.168.1.8","193.123.199.7","UDP","152","59479  >  8801 Len=110"
"21043","113.011441","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"21044","113.011600","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"21045","113.011681","192.168.1.8","193.123.199.7","UDP","152","59479  >  8801 Len=110"
"21046","113.029765","193.123.199.7","192.168.1.8","UDP","148","8801  >  59479 Len=106"
"21047","113.029765","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"21048","113.029951","192.168.1.8","193.123.199.7","UDP","156","59479  >  8801 Len=114"
"21049","113.048792","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"21050","113.048999","192.168.1.8","193.123.199.7","UDP","149","59479  >  8801 Len=107"
"21051","113.049283","192.168.1.8","193.123.199.7","TLSv1.2","242","Application Data"
"21052","113.049492","192.168.1.8","193.123.199.7","TLSv1.2","245","Application Data"
"21053","113.070823","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"21054","113.070924","192.168.1.8","193.123.199.7","UDP","171","59479  >  8801 Len=129"
"21055","113.090616","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"21056","113.090806","192.168.1.8","193.123.199.7","UDP","155","59479  >  8801 Len=113"
"21057","113.099237","193.123.199.7","192.168.1.8","TCP","60","443  >  51901 [ACK] Seq=6052 Ack=20428 Win=16 Len=0"
"21058","113.111866","192.168.1.8","193.123.199.7","UDP","1103","59480  >  8801 Len=1061"
"21059","113.111958","192.168.1.8","193.123.199.7","UDP","1103","59480  >  8801 Len=1061"
"21060","113.112008","192.168.1.8","193.123.199.7","UDP","1103","59480  >  8801 Len=1061"
"21061","113.112053","192.168.1.8","193.123.199.7","UDP","151","59479  >  8801 Len=109"
"21062","113.121545","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"21063","113.121545","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"21064","113.121545","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"21065","113.132297","192.168.1.8","193.123.199.7","UDP","1103","59480  >  8801 Len=1061"
"21066","113.132398","192.168.1.8","193.123.199.7","UDP","1103","59480  >  8801 Len=1061"
"21067","113.132450","192.168.1.8","193.123.199.7","UDP","1103","59480  >  8801 Len=1061"
"21068","113.132495","192.168.1.8","193.123.199.7","UDP","1095","59480  >  8801 Len=1053"
"21069","113.132543","192.168.1.8","193.123.199.7","UDP","117","59479  >  8801 Len=75"
"21070","113.132585","192.168.1.8","193.123.199.7","UDP","146","59479  >  8801 Len=104"
"21071","113.132629","192.168.1.8","193.123.199.7","UDP","1095","59480  >  8801 Len=1053"
"21072","113.137525","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"21073","113.137525","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"21074","113.137525","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"21075","113.141532","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"21076","113.141675","192.168.1.8","193.123.199.7","UDP","1095","59480  >  8801 Len=1053"
"21077","113.141745","192.168.1.8","193.123.199.7","UDP","1095","59480  >  8801 Len=1053"
"21078","113.152293","192.168.1.8","193.123.199.7","UDP","1095","59480  >  8801 Len=1053"
"21079","113.152411","192.168.1.8","193.123.199.7","UDP","146","59479  >  8801 Len=104"
"21080","113.162576","192.168.1.8","193.123.199.7","UDP","1095","59480  >  8801 Len=1053"
"21081","113.162681","192.168.1.8","193.123.199.7","UDP","1094","59480  >  8801 Len=1052"
"21082","113.162730","192.168.1.8","193.123.199.7","UDP","1094","59480  >  8801 Len=1052"
"21083","113.172804","192.168.1.8","193.123.199.7","UDP","1094","59480  >  8801 Len=1052"
"21084","113.172991","192.168.1.8","193.123.199.7","UDP","106","59479  >  8801 Len=64"
"21085","113.173111","192.168.1.8","193.123.199.7","UDP","165","59479  >  8801 Len=123"
"21086","113.174368","193.123.199.7","192.168.1.8","TCP","60","443  >  51901 [ACK] Seq=6052 Ack=20616 Win=16 Len=0"
